YYYY/MM/DD_HH:MM:SS,Block Position [ft],Surface Rotation [rpm],Flow In [gpm],Hook Load [klb],Bit Depth [ft],ROP [fph],Activity
2021-02-08 05:43:11+00:00,98.0,0.03,0.0,55.3,352.4,0.0,112
2021-02-08 05:43:12+00:00,98.0,0.03,0.0,55.3,352.4,0.0,112
2021-02-08 05:43:13+00:00,98.0,0.03,0.0,55.3,352.4,0.0,112
2021-02-08 05:43:14+00:00,98.0,0.03,0.0,55.3,352.4,0.0,112
2021-02-08 05:43:15+00:00,98.0,0.03,0.0,55.3,352.4,0.0,112
2021-02-08 05:43:16+00:00,98.0,0.03,0.0,55.3,352.4,0.0,112
2021-02-08 05:43:17+00:00,98.0,0.03,0.0,55.3,352.4,0.0,112
2021-02-08 05:43:18+00:00,98.0,0.03,0.0,55.3,352.4,0.0,112
2021-02-08 05:43:19+00:00,98.0,0.03,0.0,55.4,352.4,0.0,112
2021-02-08 05:43:20+00:00,98.1,0.03,0.0,55.3,352.3,0.0,112
2021-02-08 05:43:21+00:00,98.3,0.03,0.0,55.8,352.1,0.0,112
2021-02-08 05:43:22+00:00,99.0,0.03,0.0,55.3,351.3,0.0,112
2021-02-08 05:43:23+00:00,100.7,0.03,0.0,55.1,349.7,0.0,112
2021-02-08 05:43:24+00:00,103.2,0.03,0.0,55.0,347.2,0.0,112
2021-02-08 05:43:25+00:00,106.5,0.03,0.0,55.0,343.8,0.0,112
2021-02-08 05:43:26+00:00,110.5,0.03,0.0,55.0,339.9,0.0,112
2021-02-08 05:43:27+00:00,115.2,0.03,0.0,55.2,335.2,0.0,112
2021-02-08 05:43:28+00:00,120.1,0.03,0.0,55.1,330.3,0.0,112
2021-02-08 05:43:29+00:00,125.1,0.03,0.0,55.1,325.3,0.0,112
2021-02-08 05:43:30+00:00,130.1,0.03,0.0,55.1,320.3,0.0,112
2021-02-08 05:43:31+00:00,134.8,0.03,0.0,55.3,315.6,0.0,112
2021-02-08 05:43:32+00:00,139.0,0.03,0.0,55.3,311.4,0.0,112
2021-02-08 05:43:33+00:00,142.9,0.03,0.0,55.5,307.5,0.0,112
2021-02-08 05:43:34+00:00,146.1,0.03,0.0,55.3,304.3,0.0,112
2021-02-08 05:43:35+00:00,148.7,0.03,0.0,55.3,301.6,0.0,112
2021-02-08 05:43:36+00:00,151.2,0.03,0.0,55.2,299.2,0.0,112
2021-02-08 05:43:37+00:00,154.2,0.03,0.0,55.0,296.2,0.0,112
2021-02-08 05:43:38+00:00,157.8,0.03,0.0,55.0,292.6,0.0,112
2021-02-08 05:43:39+00:00,161.7,0.03,0.0,55.1,288.7,0.0,112
2021-02-08 05:43:40+00:00,165.5,0.03,0.0,55.2,284.9,0.0,112
2021-02-08 05:43:41+00:00,168.9,0.03,0.0,55.2,281.5,0.0,112
2021-02-08 05:43:42+00:00,171.6,0.03,0.0,55.1,278.7,0.0,112
2021-02-08 05:43:43+00:00,173.9,0.03,0.0,55.3,276.5,0.0,112
2021-02-08 05:43:44+00:00,175.5,0.03,0.0,55.3,274.9,0.0,112
2021-02-08 05:43:45+00:00,176.9,0.03,0.0,55.3,273.4,0.0,112
2021-02-08 05:43:46+00:00,178.7,0.03,0.0,55.1,271.7,0.0,112
2021-02-08 05:43:47+00:00,179.9,0.03,0.0,55.4,270.5,0.0,112
2021-02-08 05:43:48+00:00,179.9,0.03,0.0,55.5,270.4,0.0,112
2021-02-08 05:43:49+00:00,179.9,0.03,0.0,55.2,270.4,0.0,112
2021-02-08 05:43:50+00:00,179.9,0.03,0.0,55.2,270.4,0.0,112
2021-02-08 05:43:51+00:00,179.9,0.03,0.0,55.2,270.4,0.0,112
2021-02-08 05:43:52+00:00,179.9,0.03,0.0,55.2,270.8,0.0,112
2021-02-08 05:43:53+00:00,179.5,0.03,0.0,55.1,271.7,0.0,112
2021-02-08 05:43:54+00:00,178.5,0.03,0.0,55.1,272.0,0.0,112
2021-02-08 05:43:55+00:00,178.4,0.03,0.0,55.3,272.0,0.0,112
2021-02-08 05:43:56+00:00,178.4,0.03,0.0,55.3,272.0,0.0,112
2021-02-08 05:43:57+00:00,178.4,0.03,0.0,55.3,272.0,0.0,112
2021-02-08 05:43:58+00:00,178.4,0.03,0.0,55.3,272.0,0.0,112
2021-02-08 05:43:59+00:00,178.4,0.03,0.0,55.3,272.0,0.0,112
2021-02-08 05:44:00+00:00,178.4,0.03,0.0,55.3,272.0,0.0,112
2021-02-08 05:44:01+00:00,178.4,0.03,0.0,55.3,272.0,0.0,112
2021-02-08 05:44:02+00:00,178.4,0.03,0.0,55.3,272.0,0.0,112
2021-02-08 05:44:03+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:04+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:05+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:06+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:07+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:08+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:09+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:10+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:11+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:12+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:13+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:14+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:15+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:16+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:17+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:18+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:19+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:20+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:21+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:22+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:23+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:24+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:25+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:26+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:27+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:28+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:29+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:30+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:31+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:32+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:33+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:34+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:35+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:36+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:37+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:38+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:39+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:40+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:41+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:42+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:43+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:44+00:00,178.4,0.03,0.0,55.3,272.0,0.0,112
2021-02-08 05:44:45+00:00,178.4,0.03,0.0,55.3,272.0,0.0,112
2021-02-08 05:44:46+00:00,178.4,0.03,0.0,55.3,272.0,0.0,112
2021-02-08 05:44:47+00:00,178.4,0.03,0.0,55.2,272.0,0.0,112
2021-02-08 05:44:48+00:00,178.4,0.03,0.0,55.3,272.0,0.0,112
2021-02-08 05:44:49+00:00,178.4,0.03,0.0,55.3,272.0,0.0,112
2021-02-08 05:44:50+00:00,178.5,0.03,0.0,55.3,271.8,0.0,112
2021-02-08 05:44:51+00:00,178.9,0.03,0.0,55.2,271.5,0.0,112
2021-02-08 05:44:52+00:00,179.5,0.03,0.0,55.7,270.8,0.0,112
2021-02-08 05:44:53+00:00,180.3,0.03,0.0,55.8,270.1,0.0,112
2021-02-08 05:44:54+00:00,180.9,0.03,0.0,55.8,269.5,0.0,112
2021-02-08 05:44:55+00:00,181.4,0.03,0.0,55.7,269.0,0.0,112
2021-02-08 05:44:56+00:00,182.0,0.03,0.0,55.7,268.4,0.0,112
2021-02-08 05:44:57+00:00,182.6,0.03,0.0,55.7,267.7,0.0,112
2021-02-08 05:44:58+00:00,183.3,0.03,0.0,55.7,267.0,0.0,112
2021-02-08 05:44:59+00:00,184.0,0.03,0.0,55.6,266.4,0.0,112
2021-02-08 05:45:00+00:00,184.1,0.03,0.0,55.8,266.4,0.0,112
2021-02-08 05:45:01+00:00,184.0,0.03,0.0,55.6,266.4,0.0,112
2021-02-08 05:45:02+00:00,184.0,0.03,0.0,55.7,266.4,0.0,112
2021-02-08 05:45:03+00:00,184.0,0.03,0.0,55.7,266.4,0.0,112
2021-02-08 05:45:04+00:00,184.0,0.03,0.0,55.7,266.4,0.0,112
2021-02-08 05:45:05+00:00,184.0,0.03,0.0,55.7,266.4,0.0,112
2021-02-08 05:45:06+00:00,183.9,0.03,0.0,55.7,266.6,0.0,112
2021-02-08 05:45:07+00:00,183.7,0.03,0.0,55.7,266.9,0.0,112
2021-02-08 05:45:08+00:00,183.4,0.03,0.0,55.7,267.0,0.0,112
2021-02-08 05:45:09+00:00,183.3,0.03,0.0,55.2,267.2,0.0,112
2021-02-08 05:45:10+00:00,183.1,0.03,0.0,55.2,267.5,0.0,112
2021-02-08 05:45:11+00:00,182.8,0.03,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:12+00:00,182.6,0.03,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:13+00:00,182.6,0.03,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:14+00:00,182.6,0.03,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:15+00:00,182.6,0.03,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:16+00:00,182.6,0.21,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:17+00:00,182.6,3.13,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:18+00:00,182.6,10.48,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:19+00:00,182.6,19.36,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:20+00:00,182.6,19.61,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:21+00:00,182.6,19.61,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:22+00:00,182.6,19.61,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:23+00:00,182.6,19.64,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:24+00:00,182.6,19.61,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:25+00:00,182.6,19.64,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:26+00:00,182.6,19.64,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:27+00:00,182.6,19.64,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:28+00:00,182.6,19.64,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:29+00:00,182.6,19.61,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:30+00:00,182.6,19.64,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:31+00:00,182.6,19.61,0.0,55.2,267.7,0.0,112
2021-02-08 05:45:32+00:00,182.6,19.64,0.0,55.2,267.8,0.0,112
2021-02-08 05:45:33+00:00,182.6,19.64,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:34+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:35+00:00,182.5,19.61,0.0,55.3,267.9,0.0,112
2021-02-08 05:45:36+00:00,182.5,19.61,0.0,55.3,267.9,0.0,112
2021-02-08 05:45:37+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:38+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:39+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:40+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:41+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:42+00:00,182.5,19.64,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:43+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:44+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:45+00:00,182.5,19.64,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:46+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:47+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:48+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:49+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:50+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:51+00:00,182.5,19.64,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:52+00:00,182.5,19.64,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:53+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:54+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:55+00:00,182.5,19.64,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:56+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:57+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:58+00:00,182.5,19.64,0.0,55.2,267.9,0.0,112
2021-02-08 05:45:59+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:00+00:00,182.5,19.61,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:01+00:00,182.5,19.61,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:02+00:00,182.4,19.61,0.0,55.3,268.0,0.0,112
2021-02-08 05:46:03+00:00,182.4,19.61,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:04+00:00,182.4,19.61,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:05+00:00,182.4,19.64,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:06+00:00,182.4,19.64,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:07+00:00,182.4,19.64,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:08+00:00,182.4,19.64,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:09+00:00,182.4,19.64,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:10+00:00,182.4,19.61,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:11+00:00,182.4,19.61,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:12+00:00,182.4,19.64,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:13+00:00,182.4,19.64,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:14+00:00,182.4,19.64,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:15+00:00,182.4,19.64,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:16+00:00,182.4,19.64,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:17+00:00,182.4,19.61,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:18+00:00,182.4,19.61,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:19+00:00,182.4,0.28,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:20+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:21+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:22+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:23+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:24+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:25+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:26+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:27+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:28+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:29+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:30+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:31+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:32+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:33+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:34+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:35+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:36+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:37+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:38+00:00,182.4,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:46:39+00:00,182.6,0.03,0.0,55.3,267.9,0.0,112
2021-02-08 05:46:40+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:41+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:42+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:43+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:44+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:45+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:46+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:47+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:48+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:49+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:50+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:51+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:52+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:53+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:54+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:55+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:56+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:57+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:58+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:46:59+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:00+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:01+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:02+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:03+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:04+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:05+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:06+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:07+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:08+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:09+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:10+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:11+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:12+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:13+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:14+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:15+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:16+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:17+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:18+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:19+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:20+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:21+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:22+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:23+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:24+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:25+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:26+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:27+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:28+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:29+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:30+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:31+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:32+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:33+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:34+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:35+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:36+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:37+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:38+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:39+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:40+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:41+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:42+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:43+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:44+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:45+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:46+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:47+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:48+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:49+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:50+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:51+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:52+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:53+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:54+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:55+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:56+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:57+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:58+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:47:59+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:48:00+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:48:01+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:48:02+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:48:03+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:48:04+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:48:05+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:48:06+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:48:07+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:48:08+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:48:09+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:48:10+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:48:11+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:48:12+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:48:13+00:00,182.5,0.03,0.0,55.2,267.9,0.0,112
2021-02-08 05:48:14+00:00,182.5,0.03,0.0,55.2,268.0,0.0,112
2021-02-08 05:48:15+00:00,182.4,0.03,0.0,55.2,268.1,0.0,112
2021-02-08 05:48:16+00:00,182.3,0.03,0.0,55.2,268.1,0.0,112
2021-02-08 05:48:17+00:00,182.3,0.03,0.0,55.2,268.1,0.0,112
2021-02-08 05:48:18+00:00,182.2,0.03,0.0,55.2,268.2,0.0,112
2021-02-08 05:48:19+00:00,182.2,0.03,0.0,54.8,268.2,0.0,112
2021-02-08 05:48:20+00:00,182.2,0.03,0.0,54.9,268.2,0.0,112
2021-02-08 05:48:21+00:00,182.2,0.03,0.0,54.9,268.2,0.0,112
2021-02-08 05:48:22+00:00,182.2,0.03,0.0,55.2,268.2,0.0,112
2021-02-08 05:48:23+00:00,182.2,0.03,0.0,55.3,268.2,0.0,112
2021-02-08 05:48:24+00:00,182.2,0.03,0.0,55.2,268.2,0.0,112
2021-02-08 05:48:25+00:00,182.2,0.03,0.0,55.2,268.2,0.0,112
2021-02-08 05:48:26+00:00,182.2,0.03,0.0,55.2,268.2,0.0,112
2021-02-08 05:48:27+00:00,182.2,0.03,0.0,55.2,268.2,0.0,112
2021-02-08 05:48:28+00:00,182.2,0.03,0.0,55.2,268.2,0.0,112
2021-02-08 05:48:29+00:00,182.2,0.03,0.0,55.2,268.2,0.0,112
2021-02-08 05:48:30+00:00,182.2,0.03,0.0,55.2,268.2,0.0,112
2021-02-08 05:48:31+00:00,182.2,0.03,0.0,55.2,268.2,0.0,112
2021-02-08 05:48:32+00:00,182.2,0.03,0.0,55.2,268.2,0.0,112
2021-02-08 05:48:33+00:00,182.2,0.03,0.0,55.2,268.2,0.0,112
